audit,count,course_id,created,credit,cumulative_count,date,honor,masters,professional,verified
1243,1332,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1394,2023-10-04,0,0,0,89
1243,1332,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1394,2023-10-05,0,0,0,89
1247,1336,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1398,2023-10-06,0,0,0,89
1248,1337,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1399,2023-10-07,0,0,0,89
1250,1339,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1401,2023-10-08,0,0,0,89
1251,1340,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1402,2023-10-09,0,0,0,89
1255,1344,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1406,2023-10-10,0,0,0,89
1256,1346,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1408,2023-10-11,0,0,0,90
1257,1347,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1410,2023-10-12,0,0,0,90
1258,1348,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1411,2023-10-13,0,0,0,90
1259,1349,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1412,2023-10-14,0,0,0,90
1260,1350,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1413,2023-10-15,0,0,0,90
1288,1378,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1441,2023-10-16,0,0,0,90
1300,1391,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1454,2023-10-17,0,0,0,91
1312,1404,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1467,2023-10-18,0,0,0,92
1319,1411,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1474,2023-10-19,0,0,0,92
1321,1413,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1476,2023-10-20,0,0,0,92
1321,1413,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1476,2023-10-21,0,0,0,92
1325,1418,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1481,2023-10-22,0,0,0,93
1334,1427,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1491,2023-10-23,0,0,0,93
1336,1429,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1493,2023-10-24,0,0,0,93
1341,1434,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1498,2023-10-25,0,0,0,93
1341,1434,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1498,2023-10-26,0,0,0,93
1343,1436,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1500,2023-10-27,0,0,0,93
1343,1437,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1501,2023-10-28,0,0,0,94
1344,1439,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1502,2023-10-29,0,0,0,95
1346,1441,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1504,2023-10-30,0,0,0,95
1346,1442,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1505,2023-10-31,0,0,0,96
1345,1442,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1506,2023-11-01,0,0,0,97
1347,1444,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1508,2023-11-02,0,0,0,97
1350,1447,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1511,2023-11-03,0,0,0,97
1350,1447,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1511,2023-11-04,0,0,0,97
1351,1448,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1512,2023-11-05,0,0,0,97
1352,1449,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1513,2023-11-06,0,0,0,97
1355,1453,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1517,2023-11-07,0,0,0,98
1355,1453,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1517,2023-11-08,0,0,0,98
1355,1453,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1517,2023-11-09,0,0,0,98
1356,1454,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1518,2023-11-10,0,0,0,98
1356,1454,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1518,2023-11-11,0,0,0,98
1357,1455,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1519,2023-11-12,0,0,0,98
1359,1457,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1522,2023-11-13,0,0,0,98
1361,1461,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1526,2023-11-14,0,0,0,100
1365,1465,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1530,2023-11-15,0,0,0,100
1367,1467,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1532,2023-11-16,0,0,0,100
1367,1468,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1533,2023-11-17,0,0,0,101
1367,1468,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1533,2023-11-18,0,0,0,101
1369,1470,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1535,2023-11-19,0,0,0,101
1369,1470,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1535,2023-11-20,0,0,0,101
1374,1475,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1540,2023-11-21,0,0,0,101
1375,1476,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1541,2023-11-22,0,0,0,101
1378,1479,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1544,2023-11-23,0,0,0,101
1379,1480,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1545,2023-11-24,0,0,0,101
1379,1480,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1546,2023-11-25,0,0,0,101
1379,1480,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1546,2023-11-26,0,0,0,101
1380,1481,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1547,2023-11-27,0,0,0,101
1379,1480,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1547,2023-11-28,0,0,0,101
1382,1483,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1550,2023-11-29,0,0,0,101
1381,1483,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1550,2023-11-30,0,0,0,102
1382,1484,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1552,2023-12-01,0,0,0,102
1381,1483,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1552,2023-12-02,0,0,0,102
1382,1484,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1553,2023-12-03,0,0,0,102
1384,1486,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1555,2023-12-04,0,0,0,102
1384,1487,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1556,2023-12-05,0,0,0,103
1385,1488,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1557,2023-12-06,0,0,0,103
1388,1491,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1560,2023-12-07,0,0,0,103
1393,1497,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1566,2023-12-08,0,0,0,104
1395,1500,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1569,2023-12-09,0,0,0,105
1398,1503,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1572,2023-12-10,0,0,0,105
1399,1504,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1573,2023-12-11,0,0,0,105
1403,1508,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1577,2023-12-12,0,0,0,105
1406,1511,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1580,2023-12-13,0,0,0,105
1407,1514,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1583,2023-12-14,0,0,0,107
1408,1515,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1584,2023-12-15,0,0,0,107
1409,1516,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1585,2023-12-16,0,0,0,107
1411,1518,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1587,2023-12-17,0,0,0,107
1411,1519,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1588,2023-12-18,0,0,0,108
1412,1520,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1589,2023-12-19,0,0,0,108
1412,1520,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1589,2023-12-20,0,0,0,108
1413,1521,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1591,2023-12-21,0,0,0,108
1414,1522,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1592,2023-12-22,0,0,0,108
1414,1522,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1592,2023-12-23,0,0,0,108
1417,1525,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1595,2023-12-24,0,0,0,108
1417,1525,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1595,2023-12-25,0,0,0,108
1421,1529,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1599,2023-12-26,0,0,0,108
1423,1531,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1601,2023-12-27,0,0,0,108
1424,1532,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1602,2023-12-28,0,0,0,108
1427,1536,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1606,2023-12-29,0,0,0,109
1428,1538,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1608,2023-12-30,0,0,0,110
1428,1538,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1608,2023-12-31,0,0,0,110
1428,1539,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1609,2024-01-01,0,0,0,111
1429,1540,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1610,2024-01-02,0,0,0,111
1429,1540,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1610,2024-01-03,0,0,0,111
1428,1539,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1611,2024-01-04,0,0,0,111
1429,1540,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1612,2024-01-05,0,0,0,111
1431,1542,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1614,2024-01-06,0,0,0,111
1433,1542,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1614,2024-01-07,0,0,0,109
1436,1545,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1617,2024-01-08,0,0,0,109
1437,1547,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1619,2024-01-09,0,0,0,110
1439,1549,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1621,2024-01-10,0,0,0,110
1439,1549,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1621,2024-01-11,0,0,0,110
1439,1549,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1621,2024-01-12,0,0,0,110
1441,1551,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1623,2024-01-13,0,0,0,110
1441,1551,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1623,2024-01-14,0,0,0,110
1442,1552,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1624,2024-01-15,0,0,0,110
1442,1552,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1625,2024-01-16,0,0,0,110
1443,1553,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1626,2024-01-17,0,0,0,110
1443,1554,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1627,2024-01-18,0,0,0,111
1445,1556,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1629,2024-01-19,0,0,0,111
1446,1557,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1630,2024-01-20,0,0,0,111
1448,1559,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1632,2024-01-21,0,0,0,111
1451,1562,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1636,2024-01-22,0,0,0,111
1453,1564,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1638,2024-01-23,0,0,0,111
1457,1568,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1642,2024-01-24,0,0,0,111
1458,1569,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1643,2024-01-25,0,0,0,111
1458,1569,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1644,2024-01-26,0,0,0,111
1460,1571,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1646,2024-01-27,0,0,0,111
1460,1571,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1646,2024-01-28,0,0,0,111
1462,1573,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1648,2024-01-29,0,0,0,111
1465,1576,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1651,2024-01-30,0,0,0,111
1466,1577,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1652,2024-01-31,0,0,0,111
1467,1578,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1653,2024-02-01,0,0,0,111
1468,1579,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1654,2024-02-02,0,0,0,111
1470,1581,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1656,2024-02-03,0,0,0,111
1470,1581,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1656,2024-02-04,0,0,0,111
1470,1581,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1656,2024-02-05,0,0,0,111
1475,1587,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1662,2024-02-06,0,0,0,112
1476,1588,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1663,2024-02-07,0,0,0,112
1478,1590,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1665,2024-02-08,0,0,0,112
1479,1591,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1666,2024-02-09,0,0,0,112
1480,1592,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1667,2024-02-10,0,0,0,112
1483,1595,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1670,2024-02-11,0,0,0,112
1483,1596,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1672,2024-02-12,0,0,0,113
1485,1598,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1674,2024-02-13,0,0,0,113
1485,1598,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1674,2024-02-14,0,0,0,113
1485,1599,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1675,2024-02-15,0,0,0,114
1487,1601,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1677,2024-02-16,0,0,0,114
1489,1603,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1679,2024-02-17,0,0,0,114
1491,1605,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1681,2024-02-18,0,0,0,114
1492,1606,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1682,2024-02-19,0,0,0,114
1495,1609,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1684,2024-02-20,0,0,0,114
1496,1610,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1686,2024-02-21,0,0,0,114
1499,1613,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1689,2024-02-22,0,0,0,114
1500,1614,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1690,2024-02-23,0,0,0,114
1501,1615,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1691,2024-02-24,0,0,0,114
1501,1615,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1692,2024-02-25,0,0,0,114
1501,1615,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1693,2024-02-26,0,0,0,114
1503,1617,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1695,2024-02-27,0,0,0,114
1503,1618,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1696,2024-02-28,0,0,0,115
1505,1621,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1699,2024-02-29,0,0,0,116
1507,1623,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1701,2024-03-01,0,0,0,116
1507,1623,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1702,2024-03-02,0,0,0,116
1508,1624,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1703,2024-03-03,0,0,0,116
1511,1627,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1706,2024-03-04,0,0,0,116
1511,1628,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1707,2024-03-05,0,0,0,117
1513,1630,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1709,2024-03-06,0,0,0,117
1513,1630,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1710,2024-03-07,0,0,0,117
1515,1632,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1712,2024-03-08,0,0,0,117
1516,1633,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1713,2024-03-09,0,0,0,117
1517,1634,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1714,2024-03-10,0,0,0,117
1521,1638,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1718,2024-03-11,0,0,0,117
1523,1640,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1720,2024-03-12,0,0,0,117
1525,1642,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1723,2024-03-13,0,0,0,117
1527,1644,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1725,2024-03-14,0,0,0,117
1529,1646,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1727,2024-03-15,0,0,0,117
1529,1646,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1727,2024-03-16,0,0,0,117
1527,1644,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1727,2024-03-17,0,0,0,117
1530,1647,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1730,2024-03-18,0,0,0,117
1531,1648,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1731,2024-03-19,0,0,0,117
1534,1651,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1734,2024-03-20,0,0,0,117
1535,1653,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1736,2024-03-21,0,0,0,118
1536,1654,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1737,2024-03-22,0,0,0,118
1537,1655,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1738,2024-03-23,0,0,0,118
1538,1656,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1739,2024-03-24,0,0,0,118
1539,1657,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1740,2024-03-25,0,0,0,118
1540,1658,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1741,2024-03-26,0,0,0,118
1542,1661,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1744,2024-03-27,0,0,0,119
1542,1661,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1744,2024-03-28,0,0,0,119
1541,1661,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1744,2024-03-29,0,0,0,120
1542,1662,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1745,2024-03-30,0,0,0,120
1542,1662,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1745,2024-03-31,0,0,0,120
1542,1662,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1745,2024-04-01,0,0,0,120
1544,1664,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1747,2024-04-02,0,0,0,120
1545,1665,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1748,2024-04-03,0,0,0,120
1545,1665,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1748,2024-04-04,0,0,0,120
1546,1667,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1750,2024-04-05,0,0,0,121
1547,1668,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1751,2024-04-06,0,0,0,121
1547,1668,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1751,2024-04-07,0,0,0,121
1547,1668,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1751,2024-04-08,0,0,0,121
1549,1670,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1753,2024-04-09,0,0,0,121
1549,1670,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1753,2024-04-10,0,0,0,121
1550,1671,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1754,2024-04-11,0,0,0,121
1550,1672,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1755,2024-04-12,0,0,0,122
1551,1673,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1756,2024-04-13,0,0,0,122
1551,1673,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1757,2024-04-14,0,0,0,122
1550,1672,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1757,2024-04-15,0,0,0,122
1551,1673,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1758,2024-04-16,0,0,0,122
1552,1674,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1759,2024-04-17,0,0,0,122
